Ref,Author_Year,Location,Lat,Long,Precip_mm,Temp_C,Precip_avg_mm,Temp_avg_C,IPCC_climclass,Soil_Texture,Soil_Class,Soil_Sand_perc,Soil_Silt_perc,Soil_Clay_perc,Soil_SOC_perc,Soil_SON_perc,Soil_BD_gcm3,pH,CEC,Man_PreCrop,Man_LandType,Man_Crop,Man_Management,n_measurements,Method,Chamber_Area_m2,Chamber_Closure_min,Chamber_Int,Chamber_out,n_measurements_2,Year_type,Year,Duration,Reps,Fert_Type,Fert_Mode_App,Fert_n_App,n_Crops,Residues,tillage,till_depth,cover_crop,Irrigation_YN,Liming,N_App_Rate_kgN_ha,N_uptake_kgN_ha,N2O_kgN2O-N_ha,N2O_se_kgN2O-N_ha,N2O_Interp_Method,EF,deltaEF,CropType,FertType,STD,avgPrecip,avgTemp,SoilTexture,SoilTexture2,PrecipClass,TempClass
NA,Misselbrook_et_al._(1996),SW England,50.73,-4,NA,NA,1200,NA,NA,sandy loam,*,NA,NA,NA,*,*,*,*,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,*,NA,Cattle slurry,b,1,NA,*,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.759,10.223,sandy loam,Coarse,avg,warm temperate
NA,Misselbrook_et_al._(1996),SW England,50.73,-4,NA,NA,1200,NA,NA,sandy loam,*,NA,NA,NA,*,*,*,*,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,*,NA,Cattle slurry,b,1,NA,*,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.759,10.223,sandy loam,Coarse,avg,warm temperate
NA,Misselbrook_et_al._(1996),SW England,50.73,-4,NA,NA,1200,NA,NA,sandy loam,*,NA,NA,NA,*,*,*,*,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.759,10.223,sandy loam,Coarse,avg,warm temperate
NA,Misselbrook_et_al._(1996),SW England,50.73,-4,NA,NA,1200,NA,NA,sandy loam,*,NA,NA,NA,*,*,*,*,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,*,NA,Cattle slurry,i,1,NA,*,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.759,10.223,sandy loam,Coarse,avg,warm temperate
NA,Misselbrook_et_al._(1996),SW England,50.73,-4,NA,NA,1200,NA,NA,sandy loam,*,NA,NA,NA,*,*,*,*,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,Cattle slurry,b,1,NA,*,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.759,10.223,sandy loam,Coarse,avg,warm temperate
NA,Misselbrook_et_al._(1996),SW England,50.73,-4,NA,NA,1200,NA,NA,sandy loam,*,NA,NA,NA,*,*,*,*,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,*,NA,Cattle slurry,i,1,NA,*,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.759,10.223,sandy loam,Coarse,avg,warm temperate
NA,Walker_et_al._(1992),"Carson Range, Nevada, USA",39.12,-119.88,NA,4.8,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,1.8,0.06,*,5.7,NA,NA,forest,north forest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Walker_et_al._(1992),"Carson Range, Nevada, USA",39.12,-119.88,NA,7.7,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,2,7.00E-02,*,6,NA,NA,forest,south forest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Walker_et_al._(1992),"Carson Range, Nevada, USA",39.12,-119.88,NA,6.4,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,6.5,0.34,*,6.4,NA,NA,NA,riparian,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Walker_et_al._(1992),"Carson Range, Nevada, USA",39.12,-119.88,NA,8,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,3.4,0.14,*,6.7,NA,NA,wetland,wet meadow,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Walker_et_al._(1992),"Carson Range, Nevada, USA",39.12,-119.88,NA,13.9,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,2.5,0.1,*,6.2,NA,NA,wetland,dry meadow,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Walker_et_al._(1992),"Carson Range, Nevada, USA",39.12,-119.88,NA,11.4,NA,NA,NA,sandy loam to loamy sand,*,NA,NA,NA,1.6,7.00E-02,*,6.2,NA,NA,fallow,bare,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,*,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.615,8.687,sandy loam to loamy sand,NA,dry,cool temperate
NA,Kiese_and_Butterbach-Bahl_(2002),"Kauri Creek, Queensland, Australia",NA,NA,NA,NA,1594,20.9,NA,NA,Ustrochrepts,65,9,20,3.2,0.219178082,1.05,5.2,NA,NA,forest,complex notophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,03.Jan,NA,55,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,1.06656,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandy clay loam,Medium,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Kauri Creek, Queensland, Australia",NA,NA,NA,NA,1594,20.9,NA,NA,Ustrochrepts,65,9,20,3.2,0.219178082,1.05,5.2,NA,NA,forest,complex notophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,01.Oct,NA,83,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.376488,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandy clay loam,Medium,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Kauri Creek, Queensland, Australia",NA,NA,NA,NA,1594,20.9,NA,NA,Ustrochrepts,65,9,20,3.2,0.219178082,1.05,5.2,NA,NA,forest,complex notophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandy clay loam,Medium,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Bellender Ker, Queensland, Australia",NA,NA,NA,NA,4395,24.3,NA,NA,Ustrochrepts,57,21,22,3.1,0.256198347,1.09,4.1,NA,NA,forest,complex mesophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,03.Jan,NA,55,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,3.1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandy clay loam,Medium,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Bellender Ker, Queensland, Australia",NA,NA,NA,NA,4395,24.3,NA,NA,Ustrochrepts,57,21,22,3.1,0.256198347,1.09,4.1,NA,NA,forest,complex mesophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,01.Oct,NA,83,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,1.326672,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandy clay loam,Medium,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Bellender Ker, Queensland, Australia",NA,NA,NA,NA,4395,24.3,NA,NA,Ustrochrepts,57,21,22,3.1,0.256198347,1.09,4.1,NA,NA,forest,complex mesophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandy clay loam,Medium,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Pin Gin Hill, Queensland, Australia",NA,NA,NA,NA,3609,24.1,NA,NA,Ustrochrepts,7,26,67,9.15,0.663043478,0.79,4.7,NA,NA,forest,complex mesophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,03.Jan,NA,55,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,1.85856,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Pin Gin Hill, Queensland, Australia",NA,NA,NA,NA,3609,24.1,NA,NA,Ustrochrepts,7,26,67,9.15,0.663043478,0.79,4.7,NA,NA,forest,complex mesophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,01.Oct,NA,83,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.330672,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Kiese_and_Butterbach-Bahl_(2002),"Pin Gin Hill, Queensland, Australia",NA,NA,NA,NA,3609,24.1,NA,NA,Ustrochrepts,7,26,67,9.15,0.663043478,0.79,4.7,NA,NA,forest,complex mesophyll vine forest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,6.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Mummey_et_al._(1997),"US Dept. Energy Hanfor site, south-central Washington",NA,NA,NA,NA,220,10.5,NA,NA,coarse-silty mixed mesic Xerollic Camborthids,NA,NA,NA,*,*,*,*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,7.6,0.4,0.66,6,NA,NA,forest,cleared rainforest,NA,NA,NA,NA,NA,NA,NA,NA,04.Feb,NA,39,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.247104,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,7.6,0.4,0.66,6,NA,NA,forest,burnt rainforest,NA,NA,NA,NA,NA,NA,NA,NA,05.Apr,NA,48,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,3.230208,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,7.3,0.4,0.77,4.7,NA,NA,forest,cleared rainforest,NA,NA,NA,NA,NA,NA,NA,NA,03.Jan,NA,60,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.40464,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,7.3,0.4,0.77,4.7,NA,NA,forest,burnt rainforest,NA,NA,NA,NA,NA,NA,NA,NA,05.Mar,NA,64,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,1.42848,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,7.6,0.4,0.66,6,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,11.May,NA,170,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.86088,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,7.3,0.4,0.77,4.7,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,11.May,NA,175,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,2.5956,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,7.6,0.4,0.66,6,NA,NA,forest,rainforest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,1.27896,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(1998),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,7.3,0.4,0.77,4.7,NA,NA,forest,rainforest,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,365,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,1.41912,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,4.982,0.53,0.7,7.1,NA,NA,cropland,perennial,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,810,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,2.37168,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,4.141,0.41,0.79,5.13,NA,NA,cropland,perennial,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,810,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,2.48832,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,5.076,0.54,0.69,6.6,NA,NA,cropland,perennial,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,810,NA,AN,b,3,NA,*,NA,NA,NA,NA,NA,325,NA,3.67416,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,4.545,0.45,0.79,5,NA,NA,cropland,perennial,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,810,NA,AN,b,3,NA,*,NA,NA,NA,NA,NA,360,NA,24.2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,5.076,0.54,0.69,6.6,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,840,NA,AN,b,3,NA,*,NA,NA,NA,NA,NA,73,NA,1.63296,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,4.141,0.41,0.79,5.13,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,840,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,2.09664,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,clay,fluventic Eutropepts,NA,NA,NA,4.982,0.53,0.7,7.1,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,840,NA,NA,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,2.88288,NA,NA,NA,NA,NA,NA,NA,NA,NA,clay,Fine,NA,NA
NA,Weitz_et_al._(2001),"La Selva Biological Station, Costa Rica",NA,NA,NA,NA,3962,25.8,NA,loamy sand,andic Dystropepts,NA,NA,NA,4.545,0.45,0.79,5,NA,NA,cropland,maize,NA,NA,NA,NA,NA,NA,NA,NA,12.Jan,NA,840,NA,AN,b,3,NA,*,NA,NA,NA,NA,NA,195,NA,7.13664,NA,NA,NA,NA,NA,NA,NA,NA,NA,loamy sand,Coarse,NA,NA
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Mar,NA,*,NA,Cattle slurry,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Mar,NA,*,NA,Cattle slurry+DCD+acid,b,3,NA,*,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Mar,NA,*,NA,Cattle slurry+acid,b,3,NA,*,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+DCD+acid,b,3,NA,*,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+DCD,b,3,NA,*,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry,b,3,NA,*,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+nitrapyrin,b,3,NA,*,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"Hurley, Berkshire, Uk",51.55,-0.82,NA,NA,NA,NA,NA,loam,*,NA,NA,NA,1.9,0.18,1.42,6.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+acid,b,3,NA,*,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.074,10.107,loam,Medium,dry,warm temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+DCD+acid,b,3,NA,*,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Mar,NA,*,NA,Cattle slurry,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+DCD,b,3,NA,*,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Mar,NA,*,NA,Cattle slurry+acid,b,3,NA,*,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Mar,NA,*,NA,Cattle slurry+DCD+acid,b,3,NA,*,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+acid,b,3,NA,*,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry+nitrapyrin,b,3,NA,*,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Pain_et_al._(1990),"North Wyke, Devon, UK",55.73,-4,NA,NA,NA,NA,NA,silty clay loam,*,NA,NA,NA,3.5,0.35,1.02,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,04.Nov,NA,*,NA,Cattle slurry,b,3,NA,*,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.238,8.362,silty clay loam,Fine,avg,cool temperate
NA,Horwath_et_al._(1998),"Lake Creek, Linn Coutny, Willamette valley, Oregon",44.57,-123.27,NA,NA,NA,NA,NA,fine-textured,fine montmorillonitic mesic mollic Albaqualfs,NA,NA,NA,2.97,0.22,1.3,5.4,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,06.Mar,NA,93,NA,U + AS,b,3,NA,*,NA,NA,NA,NA,NA,240,NA,2.2413,NA,NA,NA,NA,NA,NA,NA,1138.088,11.169,fine-textured,NA,avg,warm temperate
NA,Horwath_et_al._(1998),"Lake Creek, Linn Coutny, Willamette valley, Oregon",44.57,-123.27,NA,NA,NA,NA,NA,fine-textured,fine montmorillonitic mesic Typic Albaqualfs,NA,NA,NA,3.55,0.26,1,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,06.Mar,NA,93,NA,U + AS,b,3,NA,*,NA,NA,NA,NA,NA,240,NA,3.0597,NA,NA,NA,NA,NA,NA,NA,1138.088,11.169,fine-textured,NA,avg,warm temperate
NA,Horwath_et_al._(1998),"Lake Creek, Linn Coutny, Willamette valley, Oregon",44.57,-123.27,NA,NA,NA,NA,NA,fine-textured,fine montmorillonitic mesic Typic Albaqualfs,NA,NA,NA,2.77,0.24,1.1,5.5,NA,NA,grassland,grass,NA,NA,NA,NA,NA,NA,NA,NA,06.Mar,NA,93,NA,None,*,*,NA,*,NA,NA,NA,NA,NA,0,NA,0.3069,NA,NA,NA,NA,NA,NA,NA,1138.088,11.169,fine-textured,NA,avg,warm temperate
